ENSPHENO:0000018	A metastatic melanoma sample	ncithesaurus:Metastatic_Melanoma	Metastatic Melanoma	false	
ENSPHENO:0000167	BETA-THALASSEMIA	ncithesaurus:S-Beta_Thalassemia	S-Beta Thalassemia	false	
ENSPHENO:0000167	BETA-THALASSEMIA	ncithesaurus:S-Beta_Thalassemia	S-Beta Thalassemia	true	
ENSPHENO:0000185	BONE MORPHOGENETIC PROTEIN 15	ncithesaurus:Bone_Morphogenetic_Protein-15	Bone Morphogenetic Protein 15	false	
ENSPHENO:0000185	BONE MORPHOGENETIC PROTEIN 15	ncithesaurus:Bone_Morphogenetic_Protein-15	Bone Morphogenetic Protein 15	true	
ENSPHENO:0000187	BRCA2 GENE	ncithesaurus:BRCA2_Gene	BRCA2 Gene	false	
ENSPHENO:0000187	BRCA2 GENE	ncithesaurus:BRCA2_Gene	BRCA2 Gene	true	
ENSPHENO:0000193	BURKITT LYMPHOMA	ncithesaurus:Burkitt_s_Lymphoma	Burkitt Lymphoma	false	
ENSPHENO:0000193	BURKITT LYMPHOMA	ncithesaurus:Burkitt_s_Lymphoma	Burkitt Lymphoma	true	
ENSPHENO:0000197	Bernard-Soulier syndrome	ncithesaurus:Bernard-Soulier_Syndrome	Bernard-Soulier Syndrome	false	
ENSPHENO:0000197	Bernard-Soulier syndrome	ncithesaurus:Bernard-Soulier_Syndrome	Bernard-Soulier Syndrome	true	
ENSPHENO:0000198	Biliary atresia	ncithesaurus:Biliary_Atresia	Biliary Atresia	false	
ENSPHENO:0000198	Biliary atresia	ncithesaurus:Biliary_Atresia	Biliary Atresia	true	
ENSPHENO:0000203	Bipolar disorder	ncithesaurus:Bipolar_Disorder	Bipolar Disorder	false	
ENSPHENO:0000203	Bipolar disorder	ncithesaurus:Bipolar_Disorder	Bipolar Disorder	true	
ENSPHENO:0000222	Blood pressure	ncithesaurus:Blood_Pressure	Blood Pressure	false	
ENSPHENO:0000222	Blood pressure	ncithesaurus:Blood_Pressure	Blood Pressure	true	
ENSPHENO:0000224	Body mass index	ncithesaurus:Body_Mass_Index	Body Mass Index	false	
ENSPHENO:0000224	Body mass index	ncithesaurus:Body_Mass_Index	Body Mass Index	true	
ENSPHENO:0000249	Brain structure	ncithesaurus:Brain	Brain	false	
ENSPHENO:0000249	Brain structure	ncithesaurus:Brain	Brain	true	
ENSPHENO:0000254	C-reactive protein	ncithesaurus:C-Reactive_Protein	C-Reactive Protein	false	
ENSPHENO:0000254	C-reactive protein	ncithesaurus:C-Reactive_Protein	C-Reactive Protein	true	
ENSPHENO:0000255	CAMURATI-ENGELMANN DISEASE	ncithesaurus:Camurati-Engelmann_Syndrome	Camurati-Engelmann Syndrome	false	
ENSPHENO:0000255	CAMURATI-ENGELMANN DISEASE	ncithesaurus:Camurati-Engelmann_Syndrome	Camurati-Engelmann Syndrome	true	
ENSPHENO:0000259	CARDIOFACIOCUTANEOUS SYNDROME	ncithesaurus:Cardiofaciocutaneous_Syndrome	Cardiofaciocutaneous Syndrome	false	
ENSPHENO:0000259	CARDIOFACIOCUTANEOUS SYNDROME	ncithesaurus:Cardiofaciocutaneous_Syndrome	Cardiofaciocutaneous Syndrome	true	
ENSPHENO:0000262	CARDIOMYOPATHY FAMILIAL HYPERTROPHIC	ncithesaurus:Familial_Hypertrophic_Cardiomyopathy	Familial Hypertrophic Cardiomyopathy	false	
ENSPHENO:0000262	CARDIOMYOPATHY FAMILIAL HYPERTROPHIC	ncithesaurus:Familial_Hypertrophic_Cardiomyopathy	Familial Hypertrophic Cardiomyopathy	true	
ENSPHENO:0000279	CENTRAL CORE DISEASE	ncithesaurus:Central_Core_Disease	Central Core Disease	false	
ENSPHENO:0000279	CENTRAL CORE DISEASE	ncithesaurus:Central_Core_Disease	Central Core Disease	true	
ENSPHENO:0000291	CHARCOT-MARIE-TOOTH DISEASE TYPE 1A	ncithesaurus:Charcot_Marie_Tooth_Disease_Type_1A	Charcot-Marie-Tooth Disease Type 1A	false	
ENSPHENO:0000291	CHARCOT-MARIE-TOOTH DISEASE TYPE 1A	ncithesaurus:Charcot_Marie_Tooth_Disease_Type_1A	Charcot-Marie-Tooth Disease Type 1A	true	
ENSPHENO:0000309	CLEIDOCRANIAL DYSPLASIA	ncithesaurus:Cleidocranial_Dysplasia	Cleidocranial Dysplasia	false	
ENSPHENO:0000309	CLEIDOCRANIAL DYSPLASIA	ncithesaurus:Cleidocranial_Dysplasia	Cleidocranial Dysplasia	true	
ENSPHENO:0000347	CYSTINURIA	ncithesaurus:Cystinuria	Cystinuria	false	
ENSPHENO:0000347	CYSTINURIA	ncithesaurus:Cystinuria	Cystinuria	true	
ENSPHENO:0000349	Canavan disease	ncithesaurus:Canavan_Disease	Canavan Disease	false	
ENSPHENO:0000349	Canavan disease	ncithesaurus:Canavan_Disease	Canavan Disease	true	
ENSPHENO:0000352	Cannabis dependence	ncithesaurus:Cannabis_Dependence	Cannabis Dependence	false	
ENSPHENO:0000352	Cannabis dependence	ncithesaurus:Cannabis_Dependence	Cannabis Dependence	true	
ENSPHENO:0000362	Celiac disease	ncithesaurus:Celiac_Disease	Celiac Disease	false	
ENSPHENO:0000362	Celiac disease	ncithesaurus:Celiac_Disease	Celiac Disease	true	
ENSPHENO:0000370	Chediak-Higashi syndrome	ncithesaurus:Chediak-Higashi_Syndrome	Chediak-Higashi Syndrome	false	
ENSPHENO:0000370	Chediak-Higashi syndrome	ncithesaurus:Chediak-Higashi_Syndrome	Chediak-Higashi Syndrome	true	
ENSPHENO:0000371	Cherubism	ncithesaurus:Cherubism	Cherubism	false	
ENSPHENO:0000371	Cherubism	ncithesaurus:Cherubism	Cherubism	true	
ENSPHENO:0000376	Chronic kidney disease	ncithesaurus:Chronic_Kidney_Disease	Chronic Kidney Disease	false	
ENSPHENO:0000376	Chronic kidney disease	ncithesaurus:Chronic_Kidney_Disease	Chronic Kidney Disease	true	
ENSPHENO:0000377	Chronic lymphocytic leukemia	ncithesaurus:Chronic_Lymphocytic_Leukemia	Chronic Lymphocytic Leukemia	false	
ENSPHENO:0000377	Chronic lymphocytic leukemia	ncithesaurus:Chronic_Lymphocytic_Leukemia	Chronic Lymphocytic Leukemia	true	
ENSPHENO:0000378	Chronic obstructive pulmonary disease	ncithesaurus:Chronic_Obstructive_Airways_Disease	Chronic Obstructive Pulmonary Disease	false	
ENSPHENO:0000378	Chronic obstructive pulmonary disease	ncithesaurus:Chronic_Obstructive_Airways_Disease	Chronic Obstructive Pulmonary Disease	true	
ENSPHENO:0000391	Coronary Artery Disease	ncithesaurus:Coronary_Disease	Coronary Artery Disease	false	
ENSPHENO:0000391	Coronary Artery Disease	ncithesaurus:Coronary_Disease	Coronary Artery Disease	true	
ENSPHENO:0000398	Crohn's disease	ncithesaurus:Crohn_s_Disease	Crohn Disease	false	
ENSPHENO:0000398	Crohn's disease	ncithesaurus:Crohn_s_Disease	Crohn Disease	true	
ENSPHENO:0000402	Cystic fibrosis	ncithesaurus:Cystic_Fibrosis	Cystic Fibrosis	false	
ENSPHENO:0000402	Cystic fibrosis	ncithesaurus:Cystic_Fibrosis	Cystic Fibrosis	true	
ENSPHENO:0000429	DONOHUE SYNDROME	ncithesaurus:Donohue_Syndrome	Donohue Syndrome	false	
ENSPHENO:0000429	DONOHUE SYNDROME	ncithesaurus:Donohue_Syndrome	Donohue Syndrome	true	
ENSPHENO:0000438	Diabetic nephropathy	ncithesaurus:Diabetic_Nephropathy	Diabetic Nephropathy	false	
ENSPHENO:0000438	Diabetic nephropathy	ncithesaurus:Diabetic_Nephropathy	Diabetic Nephropathy	true	
ENSPHENO:0000439	Diabetic retinopathy	ncithesaurus:Diabetic_Retinopathy	Diabetic Retinopathy	false	
ENSPHENO:0000439	Diabetic retinopathy	ncithesaurus:Diabetic_Retinopathy	Diabetic Retinopathy	true	
ENSPHENO:0000441	Diastolic blood pressure	ncithesaurus:Diastolic_Pressure	Diastolic Blood Pressure	false	
ENSPHENO:0000441	Diastolic blood pressure	ncithesaurus:Diastolic_Pressure	Diastolic Blood Pressure	true	
ENSPHENO:0000443	Dilated cardiomyopathy	ncithesaurus:Dilated_Cardiomyopathy	Dilated Cardiomyopathy	false	
ENSPHENO:0000443	Dilated cardiomyopathy	ncithesaurus:Dilated_Cardiomyopathy	Dilated Cardiomyopathy	true	
ENSPHENO:0000483	EPIDERMOLYTIC HYPERKERATOSIS	ncithesaurus:Epidermolytic_Hyperkeratosis	Epidermolytic Hyperkeratosis	false	
ENSPHENO:0000483	EPIDERMOLYTIC HYPERKERATOSIS	ncithesaurus:Epidermolytic_Hyperkeratosis	Epidermolytic Hyperkeratosis	true	
ENSPHENO:0000493	ESTROGEN RECEPTOR 2	ncithesaurus:Estrogen_Receptor_2	Estrogen Receptor 2	false	
ENSPHENO:0000493	ESTROGEN RECEPTOR 2	ncithesaurus:Estrogen_Receptor_2	Estrogen Receptor 2	true	
ENSPHENO:0000526	FAMILIAL MEDITERRANEAN FEVER	ncithesaurus:Familial_Mediterranean_Fever	Familial Mediterranean Fever	false	
ENSPHENO:0000526	FAMILIAL MEDITERRANEAN FEVER	ncithesaurus:Familial_Mediterranean_Fever	Familial Mediterranean Fever	true	
ENSPHENO:0000537	FIBROBLAST GROWTH FACTOR 20	ncithesaurus:Fibroblast_Growth_Factor-20	Fibroblast Growth Factor 20	false	
ENSPHENO:0000537	FIBROBLAST GROWTH FACTOR 20	ncithesaurus:Fibroblast_Growth_Factor-20	Fibroblast Growth Factor 20	true	
ENSPHENO:0000545	FRIEDREICH ATAXIA	ncithesaurus:Friedreich_Ataxia	Friedreich Ataxia	false	
ENSPHENO:0000545	FRIEDREICH ATAXIA	ncithesaurus:Friedreich_Ataxia	Friedreich Ataxia	true	
ENSPHENO:0000546	FRONTOTEMPORAL DEMENTIA	ncithesaurus:Frontotemporal_Dementia	Frontotemporal Dementia	false	
ENSPHENO:0000546	FRONTOTEMPORAL DEMENTIA	ncithesaurus:Frontotemporal_Dementia	Frontotemporal Dementia	true	
ENSPHENO:0000549	FUCOSIDOSIS	ncithesaurus:Fucosidosis	Fucosidosis	false	
ENSPHENO:0000549	FUCOSIDOSIS	ncithesaurus:Fucosidosis	Fucosidosis	true	
ENSPHENO:0000553	Fabry disease	ncithesaurus:Fabry_Disease	Fabry Disease	false	
ENSPHENO:0000553	Fabry disease	ncithesaurus:Fabry_Disease	Fabry Disease	true	
ENSPHENO:0000554	Factor XI deficiency	ncithesaurus:Factor_XI_Deficiency	Factor XI Deficiency	false	
ENSPHENO:0000554	Factor XI deficiency	ncithesaurus:Factor_XI_Deficiency	Factor XI Deficiency	true	
ENSPHENO:0000563	Fanconi anemia	ncithesaurus:Fanconi_Anemia	Fanconi Anemia	false	
ENSPHENO:0000563	Fanconi anemia	ncithesaurus:Fanconi_Anemia	Fanconi Anemia	true	
ENSPHENO:0000563	Fanconi anemia	ncithesaurus:Fanconi_s_Anemia	Fanconi's Anemia	false	
ENSPHENO:0000563	Fanconi anemia	ncithesaurus:Fanconi_s_Anemia	Fanconi's Anemia	true	
ENSPHENO:0000604	Gaucher disease	ncithesaurus:Gaucher_Disease	Gaucher Disease	false	
ENSPHENO:0000604	Gaucher disease	ncithesaurus:Gaucher_Disease	Gaucher Disease	true	
ENSPHENO:0000608	Gilbert syndrome	ncithesaurus:Gilbert_Syndrome	Gilbert Syndrome	false	
ENSPHENO:0000608	Gilbert syndrome	ncithesaurus:Gilbert_Syndrome	Gilbert Syndrome	true	
ENSPHENO:0000609	Glaucoma	ncithesaurus:Glaucoma	Glaucoma	false	
ENSPHENO:0000609	Glaucoma	ncithesaurus:Glaucoma	Glaucoma	true	
ENSPHENO:0000618	Graves' disease	ncithesaurus:Graves_Disease	Graves' Disease	false	
ENSPHENO:0000618	Graves' disease	ncithesaurus:Graves_Disease	Graves' Disease	true	
ENSPHENO:0000728	HEMOPHILIA B	ncithesaurus:Hemophilia_B	Hemophilia B	false	
ENSPHENO:0000728	HEMOPHILIA B	ncithesaurus:Hemophilia_B	Hemophilia B	true	
ENSPHENO:0000751	HUNTINGTON DISEASE	ncithesaurus:Huntington_s_Disease	Huntington's Disease	false	
ENSPHENO:0000751	HUNTINGTON DISEASE	ncithesaurus:Huntington_s_Disease	Huntington's Disease	true	
ENSPHENO:0000760	HYPERPARATHYROIDISM-JAW TUMOR SYNDROME	ncithesaurus:Hyperparathyroidism-Jaw_Tumor_Syndrome	Hyperparathyroidism-Jaw Tumor Syndrome	false	
ENSPHENO:0000760	HYPERPARATHYROIDISM-JAW TUMOR SYNDROME	ncithesaurus:Hyperparathyroidism-Jaw_Tumor_Syndrome	Hyperparathyroidism-Jaw Tumor Syndrome	true	
ENSPHENO:0000791	Heart failure	ncithesaurus:Heart_Failure	Heart Failure	false	
ENSPHENO:0000791	Heart failure	ncithesaurus:Heart_Failure	Heart Failure	true	
ENSPHENO:0000792	Height	ncithesaurus:Height	Height	false	
ENSPHENO:0000792	Height	ncithesaurus:Height	Height	true	
ENSPHENO:0000797	Hemoglobin	ncithesaurus:Hemoglobin	Hemoglobin	false	
ENSPHENO:0000797	Hemoglobin	ncithesaurus:Hemoglobin	Hemoglobin	true	
ENSPHENO:0000798	Hemophilia A	ncithesaurus:Hemophilia	Hemophilia	false	
ENSPHENO:0000798	Hemophilia A	ncithesaurus:Hemophilia	Hemophilia	true	
ENSPHENO:0000798	Hemophilia A	ncithesaurus:Hemophilia_A	Hemophilia A	false	
ENSPHENO:0000798	Hemophilia A	ncithesaurus:Hemophilia_A	Hemophilia A	true	
ENSPHENO:0000803	Hepatocellular carcinoma	ncithesaurus:Hepatocellular_Carcinoma	Hepatocellular Carcinoma	false	
ENSPHENO:0000803	Hepatocellular carcinoma	ncithesaurus:Hepatocellular_Carcinoma	Hepatocellular Carcinoma	true	
ENSPHENO:0000814	Hypertension	ncithesaurus:Hypertension	Hypertension	false	
ENSPHENO:0000814	Hypertension	ncithesaurus:Hypertension	Hypertension	true	
ENSPHENO:0000815	Hypertriglyceridemia	ncithesaurus:Hypertriglyceridemia	Hypertriglyceridemia	false	
ENSPHENO:0000815	Hypertriglyceridemia	ncithesaurus:Hypertriglyceridemia	Hypertriglyceridemia	true	
ENSPHENO:0000819	Hypospadias	ncithesaurus:Hypospadias	Hypospadias	false	
ENSPHENO:0000819	Hypospadias	ncithesaurus:Hypospadias	Hypospadias	true	
ENSPHENO:0000842	INTERFERON REGULATORY FACTOR 1	ncithesaurus:Interferon_Regulatory_Factor-1	Interferon Regulatory Factor 1	false	
ENSPHENO:0000842	INTERFERON REGULATORY FACTOR 1	ncithesaurus:Interferon_Regulatory_Factor-1	Interferon Regulatory Factor 1	true	
ENSPHENO:0000843	INTERFERON REGULATORY FACTOR 6	ncithesaurus:Interferon_Regulatory_Factor_6	Interferon Regulatory Factor 6	false	
ENSPHENO:0000843	INTERFERON REGULATORY FACTOR 6	ncithesaurus:Interferon_Regulatory_Factor_6	Interferon Regulatory Factor 6	true	
ENSPHENO:0000846	INTERLEUKIN 6	ncithesaurus:Interleukin-6	Interleukin-6	false	
ENSPHENO:0000846	INTERLEUKIN 6	ncithesaurus:Interleukin-6	Interleukin-6	true	
ENSPHENO:0000853	Immunoglobulin A	ncithesaurus:Immunoglobulin	Immunoglobulin	false	
ENSPHENO:0000853	Immunoglobulin A	ncithesaurus:Immunoglobulin	Immunoglobulin	true	
ENSPHENO:0000855	Inflammatory bowel disease	ncithesaurus:Inflammatory_Bowel_Disease	Inflammatory Bowel Disease	false	
ENSPHENO:0000855	Inflammatory bowel disease	ncithesaurus:Inflammatory_Bowel_Disease	Inflammatory Bowel Disease	true	
ENSPHENO:0000859	Intracranial aneurysm	ncithesaurus:Intracranial_Aneurysm	Intracranial Aneurysm	false	
ENSPHENO:0000859	Intracranial aneurysm	ncithesaurus:Intracranial_Aneurysm	Intracranial Aneurysm	true	
ENSPHENO:0000865	JANUS KINASE 2	ncithesaurus:Janus_Kinase-2	Janus Kinase 2	false	
ENSPHENO:0000865	JANUS KINASE 2	ncithesaurus:Janus_Kinase-2	Janus Kinase 2	true	
ENSPHENO:0000876	Keloid	ncithesaurus:Keloid	Keloid	false	
ENSPHENO:0000876	Keloid	ncithesaurus:Keloid	Keloid	true	
ENSPHENO:0000891	LEUKEMIA ACUTE LYMPHOBLASTIC	ncithesaurus:Acute_Lymphoblastic_Leukemia	Acute Lymphoblastic Leukemia	true	
ENSPHENO:0000921	Left ventricular mass	ncithesaurus:Left_Ventricular_Mass	Left Ventricular Mass	false	
ENSPHENO:0000921	Left ventricular mass	ncithesaurus:Left_Ventricular_Mass	Left Ventricular Mass	true	
ENSPHENO:0000923	Leprosy	ncithesaurus:Leprosy	Leprosy	false	
ENSPHENO:0000923	Leprosy	ncithesaurus:Leprosy	Leprosy	true	
ENSPHENO:0000925	Leukodystrophy metachromatic	ncithesaurus:Metachromatic_Leukodystrophy	Metachromatic Leukodystrophy	false	
ENSPHENO:0000925	Leukodystrophy metachromatic	ncithesaurus:Metachromatic_Leukodystrophy	Metachromatic Leukodystrophy	true	
ENSPHENO:0000926	Li-Fraumeni syndrome	ncithesaurus:Li-Fraumeni_Syndrome	Li-Fraumeni Syndrome	false	
ENSPHENO:0000926	Li-Fraumeni syndrome	ncithesaurus:Li-Fraumeni_Syndrome	Li-Fraumeni Syndrome	true	
ENSPHENO:0000949	Lung carcinoma	ncithesaurus:Lung_Carcinoma	Lung Carcinoma	false	
ENSPHENO:0000949	Lung carcinoma	ncithesaurus:Lung_Carcinoma	Lung Carcinoma	true	
ENSPHENO:0000965	MATRIX METALLOPROTEINASE 1	ncithesaurus:Matrix_Metalloproteinase-1	Matrix Metalloproteinase-1	false	
ENSPHENO:0000965	MATRIX METALLOPROTEINASE 1	ncithesaurus:Matrix_Metalloproteinase-1	Matrix Metalloproteinase-1	true	
ENSPHENO:0000979	MENKES DISEASE	ncithesaurus:Menkes_Disease	Menkes Disease	false	
ENSPHENO:0000979	MENKES DISEASE	ncithesaurus:Menkes_Disease	Menkes Disease	true	
ENSPHENO:0000991	METACHROMATIC LEUKODYSTROPHY	ncithesaurus:Metachromatic_Leukodystrophy	Metachromatic Leukodystrophy	false	
ENSPHENO:0000991	METACHROMATIC LEUKODYSTROPHY	ncithesaurus:Metachromatic_Leukodystrophy	Metachromatic Leukodystrophy	true	
ENSPHENO:0001015	MUCOPOLYSACCHARIDOSIS TYPE IIIB	ncithesaurus:Mucopolysaccharidosis_Type_IIIB	Mucopolysaccharidosis Type IIIB	false	
ENSPHENO:0001015	MUCOPOLYSACCHARIDOSIS TYPE IIIB	ncithesaurus:Mucopolysaccharidosis_Type_IIIB	Mucopolysaccharidosis Type IIIB	true	
ENSPHENO:0001016	MUCOPOLYSACCHARIDOSIS TYPE IIIC	ncithesaurus:Mucopolysaccharidosis_Type_IIIC	Mucopolysaccharidosis Type IIIC	false	
ENSPHENO:0001016	MUCOPOLYSACCHARIDOSIS TYPE IIIC	ncithesaurus:Mucopolysaccharidosis_Type_IIIC	Mucopolysaccharidosis Type IIIC	true	
ENSPHENO:0001017	MUCOPOLYSACCHARIDOSIS TYPE IIID	ncithesaurus:Mucopolysaccharidosis_Type_IIID	Mucopolysaccharidosis Type IIID	false	
ENSPHENO:0001017	MUCOPOLYSACCHARIDOSIS TYPE IIID	ncithesaurus:Mucopolysaccharidosis_Type_IIID	Mucopolysaccharidosis Type IIID	true	
ENSPHENO:0001018	MUCOPOLYSACCHARIDOSIS TYPE IVA	ncithesaurus:Mucopolysaccharidosis_Type_IVA	Mucopolysaccharidosis Type IVA	false	
ENSPHENO:0001018	MUCOPOLYSACCHARIDOSIS TYPE IVA	ncithesaurus:Mucopolysaccharidosis_Type_IVA	Mucopolysaccharidosis Type IVA	true	
ENSPHENO:0001019	MUCOPOLYSACCHARIDOSIS TYPE IVB	ncithesaurus:Mucopolysaccharidosis_Type_IVB	Mucopolysaccharidosis Type IVB	false	
ENSPHENO:0001019	MUCOPOLYSACCHARIDOSIS TYPE IVB	ncithesaurus:Mucopolysaccharidosis_Type_IVB	Mucopolysaccharidosis Type IVB	true	
ENSPHENO:0001049	Macular corneal dystrophy	ncithesaurus:Macular_Corneal_Dystrophy	Macular Corneal Dystrophy	false	
ENSPHENO:0001049	Macular corneal dystrophy	ncithesaurus:Macular_Corneal_Dystrophy	Macular Corneal Dystrophy	true	
ENSPHENO:0001055	Marfan syndrome	ncithesaurus:Marfan_s_Syndrome	Marfan Syndrome	false	
ENSPHENO:0001055	Marfan syndrome	ncithesaurus:Marfan_s_Syndrome	Marfan Syndrome	true	
ENSPHENO:0001061	Meesmann corneal dystrophy	ncithesaurus:Meesmann_Corneal_Dystrophy	Meesmann Corneal Dystrophy	false	
ENSPHENO:0001061	Meesmann corneal dystrophy	ncithesaurus:Meesmann_Corneal_Dystrophy	Meesmann Corneal Dystrophy	true	
ENSPHENO:0001062	Melanoma	ncithesaurus:Melanoma	Melanoma	false	
ENSPHENO:0001062	Melanoma	ncithesaurus:Melanoma	Melanoma	true	
ENSPHENO:0001066	Metabolic syndrome	ncithesaurus:Metabolic_Disorder	Metabolic Disorder	false	
ENSPHENO:0001066	Metabolic syndrome	ncithesaurus:Metabolic_Syndrome	Metabolic Syndrome	false	
ENSPHENO:0001066	Metabolic syndrome	ncithesaurus:Metabolic_Syndrome	Metabolic Syndrome	true	
ENSPHENO:0001077	Moyamoya disease	ncithesaurus:Moyamoya_Disease	Moyamoya Disease	false	
ENSPHENO:0001077	Moyamoya disease	ncithesaurus:Moyamoya_Disease	Moyamoya Disease	true	
ENSPHENO:0001078	Muenke syndrome	ncithesaurus:Muenke_Syndrome	Muenke Syndrome	false	
ENSPHENO:0001078	Muenke syndrome	ncithesaurus:Muenke_Syndrome	Muenke Syndrome	true	
ENSPHENO:0001144	Multiple sclerosis	ncithesaurus:Multiple_Sclerosis	Multiple Sclerosis	false	
ENSPHENO:0001144	Multiple sclerosis	ncithesaurus:Multiple_Sclerosis	Multiple Sclerosis	true	
ENSPHENO:0001156	Myocardial infarction	ncithesaurus:Myocardial_Infarction	Myocardial Infarction	false	
ENSPHENO:0001156	Myocardial infarction	ncithesaurus:Myocardial_Infarction	Myocardial Infarction	true	
ENSPHENO:0001172	NEUROTROPHIC TYROSINE KINASE RECEPTOR TYPE 3	ncithesaurus:Neurotrophic_Tyrosine_Kinase_Receptor_Type-3	Neurotrophic Tyrosine Kinase Receptor Type 3	false	
ENSPHENO:0001172	NEUROTROPHIC TYROSINE KINASE RECEPTOR TYPE 3	ncithesaurus:Neurotrophic_Tyrosine_Kinase_Receptor_Type-3	Neurotrophic Tyrosine Kinase Receptor Type 3	true	
ENSPHENO:0001186	Narcolepsy	ncithesaurus:Narcolepsy	Narcolepsy	false	
ENSPHENO:0001186	Narcolepsy	ncithesaurus:Narcolepsy	Narcolepsy	true	
ENSPHENO:0001187	Nasopharyngeal carcinoma	ncithesaurus:Nasopharyngeal_Carcinoma	Nasopharyngeal Carcinoma	false	
ENSPHENO:0001187	Nasopharyngeal carcinoma	ncithesaurus:Nasopharyngeal_Carcinoma	Nasopharyngeal Carcinoma	true	
ENSPHENO:0001190	Nephropathy	ncithesaurus:Nephropathy	Nephropathy	false	
ENSPHENO:0001190	Nephropathy	ncithesaurus:Nephropathy	Nephropathy	true	
ENSPHENO:0001193	Neutrophil count	ncithesaurus:Neutrophil_Count	Neutrophil Count	false	
ENSPHENO:0001193	Neutrophil count	ncithesaurus:Neutrophil_Count	Neutrophil Count	true	
ENSPHENO:0001194	Nicotine dependence	ncithesaurus:Nicotine_Dependence	Nicotine Dependence	false	
ENSPHENO:0001194	Nicotine dependence	ncithesaurus:Nicotine_Dependence	Nicotine Dependence	true	
ENSPHENO:0001212	OCULOPHARYNGEAL MUSCULAR DYSTROPHY	ncithesaurus:Oculopharyngeal_Muscular_Dystrophy	Oculopharyngeal Muscular Dystrophy	false	
